id,ili,wikidata
ewn-09208509-n,i84916,http://www.wikidata.org/entity/Q1521775
ewn-09208762-n,i84917,http://www.wikidata.org/entity/Q16148678
ewn-09208961-n,i84918,http://www.wikidata.org/entity/Q1675
ewn-09209122-n,i84919,http://www.wikidata.org/entity/Q1779743
ewn-09209256-n,i84920,http://www.wikidata.org/entity/Q336525
ewn-09209606-n,i84922,http://www.wikidata.org/entity/Q13081186
ewn-09209825-n,i84923,http://www.wikidata.org/entity/Q340587
ewn-09210101-n,i84925,http://www.wikidata.org/entity/Q39739
ewn-09210304-n,i84926,http://www.wikidata.org/entity/Q267646
ewn-09210491-n,i84927,http://www.wikidata.org/entity/Q60789
ewn-09210640-n,i84928,http://www.wikidata.org/entity/Q13696
ewn-09210820-n,i84929,http://www.wikidata.org/entity/Q357546
ewn-09210991-n,i84930,http://www.wikidata.org/entity/Q359194
ewn-09211280-n,i84932,http://www.wikidata.org/entity/Q13924
ewn-09211506-n,i84933,http://www.wikidata.org/entity/Q34575
ewn-09212308-n,i84937,http://www.wikidata.org/entity/Q15
ewn-09214585-n,i84941,http://www.wikidata.org/entity/Q408636
ewn-09214753-n,i84942,http://www.wikidata.org/entity/Q558643
ewn-09215000-n,i84943,http://www.wikidata.org/entity/Q60064
ewn-09215158-n,i84944,http://www.wikidata.org/entity/Q156684
ewn-09215340-n,i84945,http://www.wikidata.org/entity/Q12170
ewn-09215444-n,i84946,http://www.wikidata.org/entity/Q13080
ewn-09215586-n,i84947,http://www.wikidata.org/entity/Q1141373
ewn-09215851-n,i84948,http://www.wikidata.org/entity/Q686021
ewn-09216160-n,i84949,http://www.wikidata.org/entity/Q6185405
ewn-09216429-n,i84950,http://www.wikidata.org/entity/Q656586
ewn-09216583-n,i84951,http://www.wikidata.org/entity/Q1286
ewn-09216650-n,i84952,http://www.wikidata.org/entity/Q12176
ewn-09216811-n,i84953,http://www.wikidata.org/entity/Q13102
ewn-09216930-n,i84954,http://www.wikidata.org/entity/Q103517
ewn-09217588-n,i84957,http://www.wikidata.org/entity/Q5955
ewn-09217816-n,i84958,http://www.wikidata.org/entity/Q12975
ewn-09217976-n,i84959,http://www.wikidata.org/entity/Q202411
ewn-09218113-n,i84960,http://www.wikidata.org/entity/Q202145
ewn-09218250-n,i84961,http://www.wikidata.org/entity/Q3783
ewn-09218493-n,i84962,http://www.wikidata.org/entity/Q828
ewn-09218674-n,i84963,http://www.wikidata.org/entity/Q1320475
ewn-09218836-n,i84964,http://www.wikidata.org/entity/Q228002
ewn-09218981-n,i84965,http://www.wikidata.org/entity/Q6862
ewn-09219180-n,i84966,http://www.wikidata.org/entity/Q33211
ewn-09219332-n,i84967,http://www.wikidata.org/entity/Q47632
ewn-09219489-n,i84968,http://www.wikidata.org/entity/Q5456
ewn-09220149-n,i84969,http://www.wikidata.org/entity/Q9256
ewn-09220310-n,i84970,http://www.wikidata.org/entity/Q162737
ewn-09220538-n,i84971,http://www.wikidata.org/entity/Q80299
ewn-09220693-n,i84972,http://www.wikidata.org/entity/Q107968
ewn-09220823-n,i84973,http://www.wikidata.org/entity/Q159621
ewn-09220984-n,i84974,http://www.wikidata.org/entity/Q22828208
ewn-09221452-n,i84975,http://www.wikidata.org/entity/Q7354
ewn-09221633-n,i84976,http://www.wikidata.org/entity/Q185605
ewn-09221875-n,i84977,http://www.wikidata.org/entity/Q12166
ewn-09221979-n,i84978,http://www.wikidata.org/entity/Q796575
ewn-09222097-n,i84979,http://www.wikidata.org/entity/Q14861565
ewn-09222219-n,i84980,http://www.wikidata.org/entity/Q82586
ewn-09222606-n,i84983,http://www.wikidata.org/entity/Q1066748
ewn-09222695-n,i84984,http://www.wikidata.org/entity/Q156530
ewn-09222782-n,i84985,http://www.wikidata.org/entity/Q182717
ewn-09223071-n,i84986,http://www.wikidata.org/entity/Q107575
ewn-09223195-n,i84987,http://www.wikidata.org/entity/Q2052084
ewn-09223405-n,i84989,http://www.wikidata.org/entity/Q10481
ewn-09223527-n,i84990,http://www.wikidata.org/entity/Q617392
ewn-09223752-n,i84991,http://www.wikidata.org/entity/Q1285
ewn-09224067-n,i84993,http://www.wikidata.org/entity/Q144927
ewn-09224179-n,i84994,http://www.wikidata.org/entity/Q93332
ewn-09224592-n,i84995,http://www.wikidata.org/entity/Q10506
ewn-09224718-n,i84996,http://www.wikidata.org/entity/Q10576
ewn-09224876-n,i84997,http://www.wikidata.org/entity/Q208791
ewn-09225020-n,i84998,http://www.wikidata.org/entity/Q10586
ewn-09225163-n,i84999,http://www.wikidata.org/entity/Q9253
ewn-09225283-n,i85000,http://www.wikidata.org/entity/Q58705
ewn-09225481-n,i85001,http://www.wikidata.org/entity/Q128880
ewn-09225688-n,i85002,http://www.wikidata.org/entity/Q171847
ewn-09225910-n,i85003,http://www.wikidata.org/entity/Q72303
ewn-09226095-n,i85004,http://www.wikidata.org/entity/Q179751
ewn-09226359-n,i85005,http://www.wikidata.org/entity/Q1059928
ewn-09226715-n,i85007,http://www.wikidata.org/entity/Q33837
ewn-09227865-n,i85008,http://www.wikidata.org/entity/Q788
ewn-09228222-n,i85009,http://www.wikidata.org/entity/Q12985
ewn-09228397-n,i85010,http://www.wikidata.org/entity/Q1334383
ewn-09228495-n,i85011,http://www.wikidata.org/entity/Q9258
ewn-09228778-n,i85012,http://www.wikidata.org/entity/Q26439
ewn-09229021-n,i85013,http://www.wikidata.org/entity/Q10584
ewn-09229177-n,i85014,http://www.wikidata.org/entity/Q542806
ewn-09229263-n,i85015,http://www.wikidata.org/entity/Q8319
ewn-09229581-n,i85016,http://www.wikidata.org/entity/Q115457
ewn-09229784-n,i85017,http://www.wikidata.org/entity/Q373315
ewn-09229873-n,i85018,http://www.wikidata.org/entity/Q884353
ewn-09231384-n,i85020,http://www.wikidata.org/entity/Q9262
ewn-09231590-n,i85021,http://www.wikidata.org/entity/Q3863
ewn-09231932-n,i85022,http://www.wikidata.org/entity/Q166257
ewn-09232039-n,i85023,http://www.wikidata.org/entity/Q118873
ewn-09232170-n,i85024,http://www.wikidata.org/entity/Q97
ewn-09233253-n,i85026,http://www.wikidata.org/entity/Q130135
ewn-09233511-n,i85027,http://www.wikidata.org/entity/Q8104
ewn-09233769-n,i85028,http://www.wikidata.org/entity/Q42523
ewn-09233963-n,i85029,http://www.wikidata.org/entity/Q10476
ewn-09234173-n,i85030,http://www.wikidata.org/entity/Q3960
ewn-09234642-n,i85031,http://www.wikidata.org/entity/Q390226
ewn-09234851-n,i85032,http://www.wikidata.org/entity/Q19709
ewn-09235058-n,i85033,http://www.wikidata.org/entity/Q19711
ewn-09235267-n,i85034,http://www.wikidata.org/entity/Q2385513
ewn-09235597-n,i85036,http://www.wikidata.org/entity/Q37040
ewn-09235842-n,i85037,http://www.wikidata.org/entity/Q6383
ewn-09235983-n,i85038,http://www.wikidata.org/entity/Q170427
ewn-09236161-n,i85039,http://www.wikidata.org/entity/Q545
ewn-09236472-n,i85041,http://www.wikidata.org/entity/Q2897058
ewn-09236967-n,i85043,http://www.wikidata.org/entity/Q478251
ewn-09237329-n,i85045,http://www.wikidata.org/entity/Q45823
ewn-09237667-n,i85047,http://www.wikidata.org/entity/Q1205140
ewn-09237930-n,i85049,http://www.wikidata.org/entity/Q159731
ewn-09238344-n,i85051,http://www.wikidata.org/entity/Q813672
ewn-09238571-n,i85052,http://www.wikidata.org/entity/Q39594
ewn-09239349-n,i85053,http://www.wikidata.org/entity/Q38684
ewn-09239495-n,i85054,http://www.wikidata.org/entity/Q41573
ewn-09239688-n,i85055,http://www.wikidata.org/entity/Q181857
ewn-09239875-n,i85056,http://www.wikidata.org/entity/Q201385
ewn-09239993-n,i85057,http://www.wikidata.org/entity/Q812585
ewn-09240137-n,i85058,http://www.wikidata.org/entity/Q40080
ewn-09240415-n,i85060,http://www.wikidata.org/entity/Q131274
ewn-09240774-n,i85062,http://www.wikidata.org/entity/Q806617
ewn-09240951-n,i85063,http://www.wikidata.org/entity/Q570309
ewn-09241222-n,i85065,http://www.wikidata.org/entity/Q123339
ewn-09241548-n,i85067,http://www.wikidata.org/entity/Q104674
ewn-09241689-n,i85068,http://www.wikidata.org/entity/Q44725
ewn-09241870-n,i85069,http://www.wikidata.org/entity/Q11769
ewn-09241985-n,i85070,http://www.wikidata.org/entity/Q820961
ewn-09242140-n,i85071,http://www.wikidata.org/entity/Q81957
ewn-09242256-n,i85072,http://www.wikidata.org/entity/Q13175
ewn-09242374-n,i85073,http://www.wikidata.org/entity/Q13105
ewn-09242499-n,i85074,http://www.wikidata.org/entity/Q103531
ewn-09242638-n,i85075,http://www.wikidata.org/entity/Q12124
ewn-09242765-n,i85076,http://www.wikidata.org/entity/Q10460
ewn-09242953-n,i85077,http://www.wikidata.org/entity/Q859686
ewn-09243341-n,i85079,http://www.wikidata.org/entity/Q47530
ewn-09243481-n,i85080,http://www.wikidata.org/entity/Q859274
ewn-09243677-n,i85081,http://www.wikidata.org/entity/Q803749
ewn-09243977-n,i85083,http://www.wikidata.org/entity/Q13890
ewn-09244331-n,i85084,http://www.wikidata.org/entity/Q864360
ewn-09244478-n,i85085,http://www.wikidata.org/entity/Q1137226
ewn-09244630-n,i85086,http://www.wikidata.org/entity/Q954659
ewn-09244807-n,i85087,http://www.wikidata.org/entity/Q199436
ewn-09245313-n,i85089,http://www.wikidata.org/entity/Q161424
ewn-09245649-n,i85090,http://www.wikidata.org/entity/Q4204
ewn-09245787-n,i85091,http://www.wikidata.org/entity/Q250937
ewn-09246084-n,i85092,http://www.wikidata.org/entity/Q589
ewn-09246232-n,i85093,http://www.wikidata.org/entity/Q166
ewn-09246394-n,i85094,http://www.wikidata.org/entity/Q3825881
ewn-09246818-n,i85097,http://www.wikidata.org/entity/Q221694
ewn-09247100-n,i85098,http://www.wikidata.org/entity/Q753897
ewn-09247232-n,i85099,http://www.wikidata.org/entity/Q166755
ewn-09247632-n,i85101,http://www.wikidata.org/entity/Q107679
ewn-09247735-n,i85102,http://www.wikidata.org/entity/Q795131
ewn-09248053-n,i85104,http://www.wikidata.org/entity/Q15324
ewn-09248850-n,i85105,http://www.wikidata.org/entity/Q1681353
ewn-09249116-n,i85106,http://www.wikidata.org/entity/Q181969
ewn-09249498-n,i85109,http://www.wikidata.org/entity/Q859712
ewn-09249645-n,i85110,http://www.wikidata.org/entity/Q8667
ewn-09249776-n,i85111,http://www.wikidata.org/entity/Q778964
ewn-09249904-n,i85112,http://www.wikidata.org/entity/Q43101
ewn-09250126-n,i85113,http://www.wikidata.org/entity/Q35958
ewn-09250335-n,i85114,http://www.wikidata.org/entity/Q12183361
ewn-09250437-n,i85115,http://www.wikidata.org/entity/Q6786
ewn-09250590-n,i85116,http://www.wikidata.org/entity/Q442490
ewn-09250746-n,i85117,http://www.wikidata.org/entity/Q581776
ewn-09250962-n,i85118,http://www.wikidata.org/entity/Q1010066
ewn-09251051-n,i85119,http://www.wikidata.org/entity/Q45403
ewn-09251526-n,i85122,http://www.wikidata.org/entity/Q903306
ewn-09251835-n,i85124,http://www.wikidata.org/entity/Q212946
ewn-09252156-n,i85126,http://www.wikidata.org/entity/Q188203
ewn-09252316-n,i85127,http://www.wikidata.org/entity/Q27250
ewn-09252616-n,i85129,http://www.wikidata.org/entity/Q75794
ewn-09252948-n,i85131,http://www.wikidata.org/entity/Q1410542
ewn-09253109-n,i85132,http://www.wikidata.org/entity/Q6554910
ewn-09253268-n,i85133,http://www.wikidata.org/entity/Q599732
ewn-09253407-n,i85134,http://www.wikidata.org/entity/Q4531383
ewn-09253553-n,i85135,http://www.wikidata.org/entity/Q10488
ewn-09253675-n,i85136,http://www.wikidata.org/entity/Q1093379
ewn-09254024-n,i85137,http://www.wikidata.org/entity/Q159954
ewn-09254170-n,i85138,http://www.wikidata.org/entity/Q3134
ewn-09254268-n,i85139,http://www.wikidata.org/entity/Q2749928
ewn-09254494-n,i85140,http://www.wikidata.org/entity/Q944772
ewn-09254668-n,i85141,http://www.wikidata.org/entity/Q1028218
ewn-09254797-n,i85142,http://www.wikidata.org/entity/Q597753
ewn-09255072-n,i85143,http://www.wikidata.org/entity/Q1373778
ewn-09255433-n,i85145,http://www.wikidata.org/entity/Q1032768
ewn-09255594-n,i85146,http://www.wikidata.org/entity/Q8849
ewn-09255748-n,i85147,http://www.wikidata.org/entity/Q10538
ewn-09255896-n,i85148,http://www.wikidata.org/entity/Q9305
ewn-09256041-n,i85149,http://www.wikidata.org/entity/Q12189
ewn-09256191-n,i85150,http://www.wikidata.org/entity/Q208076
ewn-09256353-n,i85151,http://www.wikidata.org/entity/Q150784
ewn-09256622-n,i85153,http://www.wikidata.org/entity/Q185113
ewn-09257011-n,i85154,http://www.wikidata.org/entity/Q193401
ewn-09257281-n,i85155,http://www.wikidata.org/entity/Q516993
ewn-09257398-n,i85156,http://www.wikidata.org/entity/Q1034421
ewn-09257561-n,i85157,http://www.wikidata.org/entity/Q12970
ewn-09257663-n,i85158,http://www.wikidata.org/entity/Q2937147
ewn-09257792-n,i85159,http://www.wikidata.org/entity/Q2937102
ewn-09257960-n,i85160,http://www.wikidata.org/entity/Q203950
ewn-09258151-n,i85161,http://www.wikidata.org/entity/Q1728345
ewn-09258376-n,i85162,http://www.wikidata.org/entity/Q233770
ewn-09258620-n,i85163,http://www.wikidata.org/entity/Q10535
ewn-09258801-n,i85164,http://www.wikidata.org/entity/Q1247
ewn-09258984-n,i85165,http://www.wikidata.org/entity/Q10470
ewn-09259157-n,i85166,http://www.wikidata.org/entity/Q95742097
ewn-09259329-n,i85167,http://www.wikidata.org/entity/Q1288
ewn-09259863-n,i85169,http://www.wikidata.org/entity/Q357384
ewn-09259982-n,i85170,http://www.wikidata.org/entity/Q4558
ewn-09260310-n,i85171,http://www.wikidata.org/entity/Q5484
ewn-09260533-n,i85172,http://www.wikidata.org/entity/Q10464
ewn-09260655-n,i85173,http://www.wikidata.org/entity/Q13029
ewn-09260936-n,i85175,http://www.wikidata.org/entity/Q5051461
ewn-09261331-n,i85178,http://www.wikidata.org/entity/Q630566
ewn-09261580-n,i85179,http://www.wikidata.org/entity/Q5477
ewn-09261832-n,i85180,http://www.wikidata.org/entity/Q35509
ewn-09262208-n,i85181,http://www.wikidata.org/entity/Q20919210
ewn-09262487-n,i85183,http://www.wikidata.org/entity/Q731175
ewn-09262957-n,i85185,http://www.wikidata.org/entity/Q8844
ewn-09263178-n,i85186,http://www.wikidata.org/entity/Q10468
ewn-09263315-n,i85187,http://www.wikidata.org/entity/Q596
ewn-09263413-n,i85188,http://www.wikidata.org/entity/Q8839
ewn-09263795-n,i85190,http://www.wikidata.org/entity/Q10457
ewn-09263953-n,i85191,http://www.wikidata.org/entity/Q595929
ewn-09264153-n,i85192,http://www.wikidata.org/entity/Q1210950
ewn-09264618-n,i85193,http://www.wikidata.org/entity/Q118850
ewn-09264943-n,i85195,http://www.wikidata.org/entity/Q794927
ewn-09265138-n,i85196,http://www.wikidata.org/entity/Q6754
ewn-09265420-n,i85198,http://www.wikidata.org/entity/Q1068297
ewn-09265673-n,i85199,http://www.wikidata.org/entity/Q5513
ewn-09265862-n,i85200,http://www.wikidata.org/entity/Q1115201
ewn-09266006-n,i85201,http://www.wikidata.org/entity/Q581841
ewn-09266115-n,i85202,http://www.wikidata.org/entity/Q169962
ewn-09266311-n,i85203,http://www.wikidata.org/entity/Q216868
ewn-09266521-n,i85204,http://www.wikidata.org/entity/Q14081
ewn-09266812-n,i85206,http://www.wikidata.org/entity/Q910759
ewn-09266928-n,i85207,http://www.wikidata.org/entity/Q15611
ewn-09267097-n,i85208,http://www.wikidata.org/entity/Q48361
ewn-09267237-n,i85209,http://www.wikidata.org/entity/Q182120
ewn-09267375-n,i85210,http://www.wikidata.org/entity/Q190003
ewn-09267589-n,i85211,http://www.wikidata.org/entity/Q1002
ewn-09267737-n,i85212,http://www.wikidata.org/entity/Q159252
ewn-09267878-n,i85213,http://www.wikidata.org/entity/Q1092041
ewn-09268118-n,i85214,http://www.wikidata.org/entity/Q3332002
ewn-09268276-n,i85215,http://www.wikidata.org/entity/Q10508
ewn-09268421-n,i85216,http://www.wikidata.org/entity/Q184368
ewn-09268556-n,i85217,http://www.wikidata.org/entity/Q40748
ewn-09268739-n,i85218,http://www.wikidata.org/entity/Q201564
ewn-09268870-n,i85219,http://www.wikidata.org/entity/Q185638
ewn-09269040-n,i85220,http://www.wikidata.org/entity/Q612133
ewn-09269566-n,i85223,http://www.wikidata.org/entity/Q1101503
ewn-09270316-n,i85226,http://www.wikidata.org/entity/Q8074
ewn-09270848-n,i85228,http://www.wikidata.org/entity/Q19721
ewn-09271059-n,i85229,http://www.wikidata.org/entity/Q93352
ewn-09271383-n,i85232,http://www.wikidata.org/entity/Q920070
ewn-09271630-n,i85233,http://www.wikidata.org/entity/Q939218
ewn-09271940-n,i85235,http://www.wikidata.org/entity/Q2231510
ewn-09272061-n,i85236,http://www.wikidata.org/entity/Q55818
ewn-09272324-n,i85238,http://www.wikidata.org/entity/Q1265
ewn-09272922-n,i85239,http://www.wikidata.org/entity/Q847785
ewn-09273071-n,i85240,http://www.wikidata.org/entity/Q925906
ewn-09273457-n,i85241,http://www.wikidata.org/entity/Q10425
ewn-09273584-n,i85242,http://www.wikidata.org/entity/Q2251
ewn-09274135-n,i85244,http://www.wikidata.org/entity/Q9285
ewn-09274313-n,i85245,http://www.wikidata.org/entity/Q3559
ewn-09274738-n,i85247,http://www.wikidata.org/entity/Q41413
ewn-09274984-n,i85248,http://www.wikidata.org/entity/Q3503
ewn-09275179-n,i85249,http://www.wikidata.org/entity/Q379648
ewn-09275672-n,i85251,http://www.wikidata.org/entity/Q4127
ewn-09275876-n,i85252,http://www.wikidata.org/entity/Q8928
ewn-09277520-n,i85253,http://www.wikidata.org/entity/Q5107
ewn-09278113-n,i85255,http://www.wikidata.org/entity/Q134851
ewn-09278249-n,i85256,http://www.wikidata.org/entity/Q1031696
ewn-09278425-n,i85257,http://www.wikidata.org/entity/Q207546
ewn-09278674-n,i85258,http://www.wikidata.org/entity/Q5023
ewn-09278827-n,i85259,http://www.wikidata.org/entity/Q1129913
ewn-09279088-n,i85260,http://www.wikidata.org/entity/Q1131154
ewn-09279178-n,i85261,http://www.wikidata.org/entity/Q544041
ewn-09279385-n,i85263,http://www.wikidata.org/entity/Q11292
ewn-09279569-n,i85264,http://www.wikidata.org/entity/Q82931
ewn-09279721-n,i85265,http://www.wikidata.org/entity/Q193927
ewn-09279801-n,i85266,http://www.wikidata.org/entity/Q112158551
ewn-09280047-n,i85268,http://www.wikidata.org/entity/Q10406
ewn-09280186-n,i85269,http://www.wikidata.org/entity/Q946035
ewn-09280335-n,i85270,http://www.wikidata.org/entity/Q10517
ewn-09280469-n,i85271,http://www.wikidata.org/entity/Q253897
ewn-09280667-n,i85272,http://www.wikidata.org/entity/Q31615
ewn-09280749-n,i85273,http://www.wikidata.org/entity/Q913730
ewn-09281493-n,i85275,http://www.wikidata.org/entity/Q10934
ewn-09281931-n,i85277,http://www.wikidata.org/entity/Q1404150
ewn-09282282-n,i85280,http://www.wikidata.org/entity/Q9282
ewn-09282406-n,i85281,http://www.wikidata.org/entity/Q191110
ewn-09282583-n,i85282,http://www.wikidata.org/entity/Q862193
ewn-09282652-n,i85283,http://www.wikidata.org/entity/Q20552403
ewn-09282916-n,i85284,http://www.wikidata.org/entity/Q15316
ewn-09283372-n,i85286,http://www.wikidata.org/entity/Q43533
ewn-09283650-n,i85287,http://www.wikidata.org/entity/Q899372
ewn-09283813-n,i85288,http://www.wikidata.org/entity/Q843920
ewn-09284044-n,i85289,http://www.wikidata.org/entity/Q1143718
ewn-09284313-n,i85290,http://www.wikidata.org/entity/Q1143695
ewn-09284510-n,i85291,http://www.wikidata.org/entity/Q1143656
ewn-09284678-n,i85292,http://www.wikidata.org/entity/Q182311
ewn-09284866-n,i85293,http://www.wikidata.org/entity/Q14189
ewn-09284988-n,i85294,http://www.wikidata.org/entity/Q2097111
ewn-09285396-n,i85297,http://www.wikidata.org/entity/Q8921
ewn-09285596-n,i85298,http://www.wikidata.org/entity/Q5210320
ewn-09285704-n,i85299,http://www.wikidata.org/entity/Q5215707
ewn-09285993-n,i85301,http://www.wikidata.org/entity/Q1653
ewn-09286385-n,i85302,http://www.wikidata.org/entity/Q181482
ewn-09286525-n,i85303,http://www.wikidata.org/entity/Q23883
ewn-09286818-n,i85305,http://www.wikidata.org/entity/Q3699460
ewn-09286927-n,i85306,http://www.wikidata.org/entity/Q7548
ewn-09287022-n,i85307,http://www.wikidata.org/entity/Q143762
ewn-09287331-n,i85308,http://www.wikidata.org/entity/Q738808
ewn-09287505-n,i85309,http://www.wikidata.org/entity/Q5254105
ewn-09287586-n,i85310,http://www.wikidata.org/entity/Q9302
ewn-09287709-n,i85311,http://www.wikidata.org/entity/Q43197
ewn-09287931-n,i85312,http://www.wikidata.org/entity/Q587670
ewn-09288040-n,i85313,http://www.wikidata.org/entity/Q1185369
ewn-09288180-n,i85314,http://www.wikidata.org/entity/Q5256575
ewn-09288298-n,i85315,http://www.wikidata.org/entity/Q12179
ewn-09288398-n,i85316,http://www.wikidata.org/entity/Q13015
